ID,URL,NAME,ADDRESS,CITY,SCHOOL_TYPE,LEVEL_CODE
643353c3-92e4-43b8-a444-f73e9238b50e,https://educationdestinationasia.com/school/zenith-international-school,Zenith International School,"Seremban, Negeri Sembilan | Klang, Kuala Lumpur",Seremban,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
e4f53676-7463-4dce-b584-c937ca100703,https://educationdestinationasia.com/school/the-american-school-middle-high-school-campus,The American School,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
4ff7046a-e2ad-4eeb-b6b1-e29e132b089c,https://educationdestinationasia.com/school/bilva-indian-school,Bilva Indian School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
213da1ae-c27b-4af0-a6b0-6560e14cb032,https://educationdestinationasia.com/school/gems-westminster-school-sharjah,GEMS Westminster School Sharjah,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
4b48a6b8-07a8-4dab-8a4b-abbfa05aec52,https://educationdestinationasia.com/school/batari-school,Batari School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
c684d7a9-8766-40f7-8700-1db5a4c99611,https://educationdestinationasia.com/school/al-maarifa-international-private-school,Al Ma'arifa International Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Secondary Schools, Preschool/Kindergarten, Primary Schools","s, k, p"
27d9b874-aa8c-4876-8dc6-ba9f41b54f2c,https://educationdestinationasia.com/school/the-gulf-english-school,The Gulf English School,Qatar,Qatar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e5604c40-0a1b-44a9-8170-bdb7ac3fe48e,https://educationdestinationasia.com/school/future-kidz-international-school,Future Kidz International School,Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
ceb95a6e-0552-4075-8e90-22be7dce6d6f,https://educationdestinationasia.com/school/trihita-alam-eco-school,Trihita Alam Eco School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools","k, p"
24b3a1d0-1b89-4e8a-80e8-e1ce0c371992,https://educationdestinationasia.com/school/dps-international-school,DPS International School,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
af38f8bc-d53c-4871-8b11-bb36bf2e48c6,https://educationdestinationasia.com/school/dulwich-international-high-school-suzhou,Dulwich International High School Suzhou,China,China,,
e6d97d79-ee7d-4a10-aff3-a05038dba28a,https://educationdestinationasia.com/school/loyola-international-school,Loyola International School,Qatar,Qatar,"Preschool/Kindergarten, Primary Schools","k, p"
db4011f7-3414-4596-be8d-1db24fd2d916,https://educationdestinationasia.com/school/korea-international-school-seoul-campus,"Korea International School, Seoul Campus",Seoul,Seoul,"Preschool/Kindergarten, Primary Schools","k, p"
22170ea9-b699-4c54-bb60-3ea7d1940d90,https://educationdestinationasia.com/school/katoh-gakuen-english-bilingual-immersion-school,Katoh Gakuen Gyoshu Schools,Shizuoka,Shizuoka,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
7faa6cf9-fdff-4f0f-a423-30d747482947,https://educationdestinationasia.com/school/dwight-school-hanoi,Dwight School Hanoi,Hanoi,Hanoi,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
a9c3f5fc-2a9b-403b-901d-0d6291d8b4a2,https://educationdestinationasia.com/school/tenby-schools,Tenby Schools Ipoh,"Ipoh, Perak",Ipoh,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ec938ed6-e07b-4b0c-a452-69b5452c85c6,https://educationdestinationasia.com/school/american-school-of-dubai,American School of Dubai,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
dc12d4ac-05c3-445d-84fb-0a5283222cf0,https://educationdestinationasia.com/school/ranches-primary-school,Ranches Primary School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
1e11546c-6fec-4a07-88ab-8c368a5029d5,https://educationdestinationasia.com/school/saint-paul-preparatory-seoul,Saint Paul Preparatory Seoul,Seoul,Seoul,"Secondary Schools, Pre-University","s, pu"
baf8a4e2-9e54-46cd-861d-5768b1bcec9c,https://educationdestinationasia.com/school/amity-school-dubai,Amity School Dubai,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
63bf560e-789c-4a63-a4c2-7ac487a85505,https://educationdestinationasia.com/school/es4e-international-school,ES4E International School,Yangon,Yangon,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
65d9a72d-0bdb-43cb-b4cc-77f2a7470210,https://educationdestinationasia.com/school/yew-chung-international-school-of-shanghai-3,Yew Chung International School of Shanghai (Regency Park Campus),Shanghai,Shanghai,"Preschool/Kindergarten, Primary Schools","k, p"
5658ea79-e751-4520-b714-75271a793a1c,https://educationdestinationasia.com/school/al-moatasem-international-school,Al Moatasem International School,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
61b311ac-6e35-47ca-8ccc-3d5e181ae0b5,https://educationdestinationasia.com/school/busan-foreign-school,Busan Foreign School,Busan,Busan,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
a73b722b-d289-4d7e-a82b-46423199f99f,https://educationdestinationasia.com/school/alpha-cambridge-school,Alpha Cambridge School,,,"Secondary Schools, Primary Schools","s, p"
a1b4fd82-2ee7-4c6b-b0db-7d22f676425a,https://educationdestinationasia.com/school/the-grange-institution,The Grange Institution,Singapore | Singapore,Singapore | Singapore,"Primary Schools, Preschool/Kindergarten","p, k"
de7d621e-f6b6-496a-b396-9dbdd4cf492e,https://educationdestinationasia.com/school/asian-intercultural-school-bali,Asian Intercultural School Bali,Indonesia,Indonesia,"Primary Schools, Secondary Schools","p, s"
d9a1b15e-2058-48c2-9111-1b812bf2723a,https://educationdestinationasia.com/school/melaka-international-school,Melaka International School,"Melaka City, Melaka",Melaka City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
c46b56bf-25a6-44f5-8e2d-77357f04960a,https://educationdestinationasia.com/school/qosmo-international-school,Qosmo International School,"Petaling Jaya, Selangor",Petaling Jaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
7896a0f0-a0c3-4a28-bb3b-9b9feceaf3da,https://educationdestinationasia.com/school/american-international-school-of-guangzhou-high-school-middle-school-science-park-campus,American International School of Guangzhou High School & Middle School Science Park Campus,Guangzhou,Guangzhou,"Secondary Schools, Pre-University","s, pu"
b5638be6-0733-43ed-9236-4487ca090c97,https://educationdestinationasia.com/school/ningbo-foreign-language-school,Ningbo Foreign Language School,China,China,,
4730fb52-2e74-4a90-9628-8c810e38a4e7,https://educationdestinationasia.com/school/mont-kiara-branch,Mont'Kiara Branch,Kuala Lumpur,Kuala Lumpur,,
11fadef9-e370-4719-85ed-ec5f5fa9a37e,https://educationdestinationasia.com/school/overseas-chinese-elementary-school-busan-korea,Overseas Chinese Elementary School Busan,Busan,Busan,"Preschool/Kindergarten, Primary Schools","k, p"
e295e900-48bd-45f8-b884-56af884a4b23,https://educationdestinationasia.com/school/qsi-international-school,QSI International School,Vietnam,Vietnam,,
96725fd9-6f0c-4632-beb9-4b5bd3647ee2,https://educationdestinationasia.com/school/fayston-kids,Fayston Kids,Seoul,Seoul,Preschool/Kindergarten,k
a8ef82ed-37f4-4a8c-ae31-e5fb4e4e4fa6,https://educationdestinationasia.com/school/jakarta-intercultural-school-cilandak-campus,Jakarta Intercultural School Cilandak Campus,Jakarta,Jakarta,,
289f3086-f60c-45eb-82e0-7dcbad26bf4b,https://educationdestinationasia.com/school/qsi-international-school-of-shenzhen,QSI International School of Shenzhen,Shenzhen,Shenzhen,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
3bcaeff2-bd15-42f0-84e8-58a879747316,https://educationdestinationasia.com/school/fayston-prepparatory-of-suji-secondary,"Fayston Prepparatory of Suji, Secondary",Yongin,Yongin,Secondary Schools,s
1bd8f81d-279e-4ba3-a13c-090758d7b8c9,https://educationdestinationasia.com/school/international-community-school,International Community School (Singapore),Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ac43a092-7233-4407-b983-7294144b7d9e,https://educationdestinationasia.com/school/treetop-international-school,Tree Top International School,"Segambut, Kuala Lumpur",Segambut,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
8558ca71-9c57-411b-852c-63aa17cfbf2d,https://educationdestinationasia.com/school/global-indian-international-school-balestier-campus,"Global Indian International School (GIIS), East Coast Campus",Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d0db2136-3809-4b72-aec6-ec722d4fe304,https://educationdestinationasia.com/school/the-millennium-school,The Millennium School,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
010a0223-b2e0-482b-9c42-e0810b45f338,https://educationdestinationasia.com/school/cherie-hearts-international-preschool,Cherie Hearts International Preschool,Johor,Johor,Preschool/Kindergarten,k
3940fd88-60ed-4d38-95f7-1ad00e63715a,https://educationdestinationasia.com/school/tenby-international-school-setia-ecohill,Tenby International School Setia EcoHill,"Kajang, Selangor",Kajang,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
982b275f-9121-4c24-b00b-3875085d1985,https://educationdestinationasia.com/school/belgravia-high-school-doha,Belgravia High School Doha,,,Secondary Schools,s
8e57bc10-0c57-48ac-bec1-29a60a84c252,https://educationdestinationasia.com/school/al-rabeeh-school,Al Rabeeh School,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
ebad2e4d-47f5-445c-99d9-6988099f29ea,https://educationdestinationasia.com/school/western-australian-international-school-system-middle-and-high-school-campus,Western Australian International School System - Middle & High School Campus,Ho Chi Minh City,Ho Chi Minh City,"Secondary Schools, Pre-University","s, pu"
fedbb911-2a88-4f5a-b32e-a9275e1ae89c,https://educationdestinationasia.com/school/international-school-eastern-seaboard,International School Eastern Seaboard,Pattaya,Pattaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e0ba068b-6503-400a-99bf-d72f5cc8e68c,https://educationdestinationasia.com/school/kang-chiao-international-school-east-china-campus,Kang Chiao International School (East China Campus),China,China,,
7ed5dd4a-56c3-4218-8ee7-7f4a3d7e9a02,https://educationdestinationasia.com/school/beaconhouse-pre-school-puchong,Beaconhouse Pre-School Puchong,"Puchong, Selangor",Puchong,Preschool/Kindergarten,k
8f008aff-38be-4d49-90f1-0c2a73e3c4c1,https://educationdestinationasia.com/school/yew-chung-international-school-of-shanghai-4,Yew Chung International School of Shanghai (Century Park Campus),Shanghai,Shanghai,"Preschool/Kindergarten, Primary Schools","k, p"
c0f7de00-6c78-4574-b880-d89cc8c6f349,https://educationdestinationasia.com/school/yew-chung-international-school-of-shanghai-2,Yew Chung International School of Shanghai (Hongqiao Campus),Shanghai,Shanghai,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
8041ab8a-db0c-4370-aefe-8dde1bfbeb9a,https://educationdestinationasia.com/school/fosco-international-school,Fosco International School,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools","k, p"
f6f15c20-8f09-4ddf-8c74-60e38be43b63,https://educationdestinationasia.com/school/uwc-thailand-international-school,UWC Thailand International School,Phuket,Phuket,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ea1144b7-873c-4b3c-9234-04ccb0f6e728,https://educationdestinationasia.com/school/canadian-international-school-china,Canadian International School - China,Beijing | China | China,Beijing | China | China,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
9335ccfa-0296-40ba-adb4-b60a3fd10604,https://educationdestinationasia.com/school/qsi-international-school-of-zhuhai,QSI International School of Zhuhai,China,China,,
afc7e319-4168-43b9-86bf-fda1a285f9e1,https://educationdestinationasia.com/school/sri-bestari-school,Sri Bestari International School,"Kuala Lumpur City, Kuala Lumpur",Kuala Lumpur City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
f4b69f26-952a-4542-bde8-5219c49afeb2,https://educationdestinationasia.com/school/kaichi-mirai-junior-and-senior-high-school,Kaichi Mirai Junior and Senior High School,Saitama,Saitama,Secondary Schools,s
12950b61-4892-4fe5-8ac3-a7c49333199c,https://educationdestinationasia.com/school/the-british-school-of-nanjing,The British School of Nanjing,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
c36d7186-4a5b-4286-8b0d-ff1c0cd75c02,https://educationdestinationasia.com/school/asia-pacific-international-school,Asia Pacific International School,Seoul,Seoul,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e17fabe6-8c7f-4a59-8d11-9ebc020eeb38,https://educationdestinationasia.com/school/doan-thi-diem-greenfield-school,Doan Thi Diem GreenField School,Hung Yen,Hung Yen,"Primary Schools, Secondary Schools","p, s"
77044f1e-0a68-4c88-84c4-650724512ce5,https://educationdestinationasia.com/school/yew-wah-international-education-school-tong-xiang,Yew Wah International Education School Tong Xiang,China,China,,
f045e0cb-2a87-4267-bfff-970e48b7653e,https://educationdestinationasia.com/school/the-montessori-school-of-tokyo,"The Montessori School of Tokyo, Forest Campus",Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools","k, p"
cf3bbfdc-8abd-4c31-bb29-ecc8e90131ea,https://educationdestinationasia.com/school/tenby-schools-penang,Tenby Schools Penang,"George Town, Pulau Pinang",George Town,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
7b34dc1f-b2de-4e2a-a2b2-d31c47a8beed,https://educationdestinationasia.com/school/jss-international-school-dubai,JSS International School Dubai,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e2d02d93-2de6-452e-bd09-d2977d7aae42,https://educationdestinationasia.com/school/dulwich-college-shanghai-ducks-campus,Dulwich College Shanghai (DUCKS Campus),Shanghai,Shanghai,Preschool/Kindergarten,k
b480a39d-0cfa-4c36-abde-5f981f24e1a7,https://educationdestinationasia.com/school/montessori-international-school-of-vietnam-thao-dien-campus,Montessori International School of Vietnam - Thao Dien Campus,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d2e522f9-1b81-428b-9f7e-586a7fdfed28,https://educationdestinationasia.com/school/osaka-gakugei-canadian-international-school,Osaka Gakugei Canadian International School,Osaka,Osaka,Pre-University,pu
ec5ed613-f3df-49ed-8193-c8c29bcdc605,https://educationdestinationasia.com/school/oscar-academy,Oscar Academy,Doha,Doha,Preschool/Kindergarten,k
d546f685-eb58-4ea2-a57a-f0bb7b6563aa,https://educationdestinationasia.com/school/dalian-american-international-school,Dalian American International School,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e5837010-2aaa-4d30-8d1f-9a77facca9cd,https://educationdestinationasia.com/school/fukuoka-international-school,Fukuoka International School,Fukuoka,Fukuoka,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
99b58dfc-c001-4889-b367-945367c7434f,https://educationdestinationasia.com/school/uum-international-school,UUM International School,"Sintok, Kedah",Sintok,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
a2134ad3-f54e-4be2-a21c-63f9f75ae701,https://educationdestinationasia.com/school/mees-international-school-hakusan,"MEES International School, Hakusan Campus",Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools","k, p"
0ee2ca0a-9c87-4a07-94e1-5ccf19022b51,https://educationdestinationasia.com/school/inspiros-international-school,Inspiros International School,"Puchong, Selangor",Puchong,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
f668ad83-2636-423c-91e4-78a3a3e39a9f,https://educationdestinationasia.com/school/seoul-central-international,Seoul Central International,Seoul,Seoul,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
eea7e5f7-58d9-4b5f-b973-4803130c5ec4,https://educationdestinationasia.com/school/british-international-academy-geoje,British International Academy Geoje,Busan,Busan,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
d0cee5d4-3ef7-4cfc-8c94-64531c06a9ee,https://educationdestinationasia.com/school/malvern-college-qingdao,Malvern College Qingdao,China,China,Secondary Schools,s
935e8971-307a-4228-b167-d9843be6e867,https://educationdestinationasia.com/school/meragang-sixth-form-centre,Meragang Sixth Form Centre,Brunei,Brunei,Pre-University,pu
17d96965-f110-4f38-a192-de0d8d2845f9,https://educationdestinationasia.com/school/shekou-international-school-secondary-school,Shekou International School (Secondary School),Shenzhen,Shenzhen,Secondary Schools,s
7824d5f2-fd8b-4aa4-8c80-bf09abd4a76a,https://educationdestinationasia.com/school/blossom-international-school,Blossom International School,Jakarta,Jakarta,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
2bbfd99d-6b74-40da-a390-b98ec4718c6f,https://educationdestinationasia.com/school/kaichi-tokorozawa-primary-and-secondary-school,Kaichi Tokorozawa Primary & Secondary School,Saitama,Saitama,"Primary Schools, Secondary Schools","p, s"
66f5d952-71f7-491d-9db3-0a8272a0497a,https://educationdestinationasia.com/school/international-school-of-beijing,International School of Beijing,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
0b3e5288-710f-4a40-820b-0e02476d73bd,https://educationdestinationasia.com/school/lycee-francais-international-de-pekin,Lycee Francais International de Pekin,Beijing,Beijing,,
978ee496-9072-4e96-893f-057318b37b0f,https://educationdestinationasia.com/school/gems-american-academy-qatar,GEMS American Academy Qatar,Doha,Doha,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
0faa4b43-dee2-42da-960d-25107933657f,https://educationdestinationasia.com/school/yongsan-international-school-of-seoul,Yongsan International School of Seoul,Jeju,Jeju,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
484c514c-b568-4a54-9d7a-d2e29b56a4e9,https://educationdestinationasia.com/school/asian-international-school-trannhatduat-campus-1-3,Asian International School - Trannhatduat Campus 1 & 3,Vietnam,Vietnam,Secondary Schools,s
d4ab554c-eca7-4aea-a4f7-0b3d29f15ea7,https://educationdestinationasia.com/school/thai-chinese-international-school,Thai-Chinese International School,Thailand,Thailand,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
e0f60772-50fd-4474-a108-6130719a7bc9,https://educationdestinationasia.com/school/clarence-international-school,Clarence International School,Tokyo,Tokyo,Preschool/Kindergarten,k
83c64b4e-9781-4531-824d-f6b670cfd63a,https://educationdestinationasia.com/school/german-european-school-singapore,GESS International School,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
97f68484-91be-47a9-b924-74eaeb63fbb6,https://educationdestinationasia.com/school/waseda-shibuya-senior-high-school,Waseda Shibuya Senior High School,Singapore,Singapore,"Secondary Schools, Pre-University","s, pu"
5bdae085-d603-497e-a37b-a1378d07c4e7,https://educationdestinationasia.com/school/columbia-international-school,Columbia International School,Saitama,Saitama,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
ea6aead2-7981-44b7-a015-fd1b58299fc2,https://educationdestinationasia.com/school/al-manhal-international-school-abu-dhabi,Al Manhal International School Abu Dhabi,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
501b49b5-6887-4dd0-8493-916a59a84802,https://educationdestinationasia.com/school/al-mashael-national-private-school,Al Mashael National Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
626f777c-842c-41f2-aead-cd0bb5e0ad65,https://educationdestinationasia.com/school/international-german-school-hcmc,International German School HCMC,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
983bcb2c-fee5-40b2-bd9b-6dbf0366e188,https://educationdestinationasia.com/school/european-international-school-hcmc,European International School HCMC,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
1610a88f-d679-4446-a0de-aaadd0455f64,https://educationdestinationasia.com/school/al-ansar-international-school,Al Ansar International School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ced8c45d-3f7a-4f9b-be08-3e5531914b90,https://educationdestinationasia.com/school/breakthru-enrichment-station,Breakthru Academy,"Kuala Lumpur City, Kuala Lumpur",Kuala Lumpur City,Special Education Needs,
cc612eab-554c-436b-9303-e4704fabf297,https://educationdestinationasia.com/school/peter-jane-kindergarten,Peter & Jane Kindergarten,"Petaling Jaya, Selangor",Petaling Jaya,Preschool/Kindergarten,k
12bd960b-9b93-479b-ac16-bd7507c14b6d,https://educationdestinationasia.com/school/changsha-wes-academy,Changsha WES Academy,China,China,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
f393fcc6-8fbe-45d8-bc83-a020190f34e6,https://educationdestinationasia.com/school/tokyo-ymca-international-school,Tokyo YMCA International School,Tokyo,Tokyo,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
8f7c25e5-5f19-4aea-9904-86da6f52c78d,https://educationdestinationasia.com/school/ppmas-singapore-international-school,PPMAS-Singapore International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools","k, p"
0002db4f-52b3-45d3-b5e0-d754d8ce36d3,https://educationdestinationasia.com/school/al-manara-private-school,Al Manara Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
00b1ee59-c5a5-4653-ab9a-8d4e9d99a2cb,https://educationdestinationasia.com/school/eaton-international-school,Eaton International School,"Kajang, Selangor",Kajang,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
7ec8488e-b4f2-4d13-8453-2dd9a94cd3d7,https://educationdestinationasia.com/school/beijing-collegiate-academy-international-school,Beijing Collegiate Academy International School,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools","k, p"
6ca1b0e9-cb4f-4c23-a2cd-66117db33dfa,https://educationdestinationasia.com/school/rc-international-school,RC International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools","k, p"
6cf778e6-3c73-46fa-8fca-5414e3461317,https://educationdestinationasia.com/school/raffles-american-school,Raffles American School (RAS),"Iskandar Puteri, Johor",Iskandar Puteri,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
ff17d7c9-cc6d-4a4c-ba17-a91eb43c2fb8,https://educationdestinationasia.com/school/tenby-schools-setia-eco-gardens,Tenby Schools Setia Eco Gardens,"Johor Bahru, Johor",Johor Bahru,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
7b2b3348-d073-4db8-8371-e031ccc1c69b,https://educationdestinationasia.com/school/heathfield-international-school,Heathfield International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ef1a1747-45d6-49aa-9e0f-e8624d1e29c4,https://educationdestinationasia.com/school/global-indian-international-school-balestier-campus,"Global Indian International School (GIIS), East Coast Campus",Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
5ef1d1ca-fd30-431f-88fd-25d88f3b4dce,https://educationdestinationasia.com/school/american-university-high-school,American University High School,China,China,,
e275d161-36ef-4b9c-a3f1-dfaeba9f476f,https://educationdestinationasia.com/school/sis-palembang,SIS Palembang,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools","k, p"
8f68794b-d72c-407d-9be8-e8150682aadc,https://educationdestinationasia.com/school/manorom-international-christian-school,Manorom International Christian School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
6022a513-78bc-4b88-a9fc-91707fc1f5a9,https://educationdestinationasia.com/school/montessori-international-school-of-vietnam-thao-dien-campus,Montessori International School of Vietnam - Thao Dien Campus,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
00981abe-f374-4cb2-8766-165523aacb2f,https://educationdestinationasia.com/school/lycee-louis-massignon-ecole-francaise-abu-dhabi,Lycée Louis Massignon Ecole Francaise Abu Dhabi,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
796e23a9-7d7e-4d0e-8173-2c83e3912af4,https://educationdestinationasia.com/school/singapore-national-academy,Singapore National Academy,Indonesia,Indonesia,,
c8edbf38-e875-4840-bc4d-012e39ab2261,https://educationdestinationasia.com/school/livingston-american-school,Livingston American School,Shanghai,Shanghai,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
2e03e0ec-0576-443e-af94-5a2981b9ce2a,https://educationdestinationasia.com/school/modern-international-school,Modern International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
8e9e9e70-07ae-485e-b581-4c86163eebd9,https://educationdestinationasia.com/school/sherborne-qatar,Sherborne Qatar,Doha,Doha,"Primary Schools, Secondary Schools","p, s"
76ecbcb0-2d69-4b0c-9c91-8e0141273577,https://educationdestinationasia.com/school/overseas-chinese-high-school-daegu,"Overseas Chinese High School, Daegu",Daegu,Daegu,Secondary Schools,s
33587839-b546-4b61-b40d-171d1d9a40a6,https://educationdestinationasia.com/school/ulink-college-guangzhou,Ulink College Guangzhou,Guangzhou,Guangzhou,"Secondary Schools, Pre-University","s, pu"
84c2b46c-7339-4c25-a984-e1effca4d5c7,https://educationdestinationasia.com/school/sri-desa-international-secondary-school,Sri Desa International Secondary School,"Taman Desa, Kuala Lumpur",Taman Desa,Secondary Schools,s
5897d767-ee5a-45ba-8812-ae333e22f814,https://educationdestinationasia.com/school/kingsley-international-school,Maple Leaf Kingsley International School,"Subang Jaya, Selangor",Subang Jaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d4281dde-1b68-4690-8914-e5d71209e2bc,https://educationdestinationasia.com/school/mutiara-harapan-islamic-school,Mutiara Harapan Islamic School,Indonesia,Indonesia,"Secondary Schools, Primary Schools","s, p"
4248d714-0be1-4ce9-b4b0-1a233dea3b73,https://educationdestinationasia.com/school/cardiff-international-school-early-years,Cardiff International School,Doha | United Arab Emirates (UAE),Doha | United Arab Emirates (UAE),"Primary Schools, Preschool/Kindergarten","p, k"
a94c4078-e6b8-4e31-9645-9388d100e060,https://educationdestinationasia.com/school/doha-college,Doha College,Qatar,Qatar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
57e1b55b-6cc9-403d-b555-d216aa469e0b,https://educationdestinationasia.com/school/ecole-francaise-internationale-de-pattaya,Ecole Française internationale de Pattaya,Pattaya,Pattaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
33d8b149-39f4-442e-bd1a-7281087dc6e9,https://educationdestinationasia.com/school/beaconhouse-yamsaard-international-school-4,Beaconhouse Yamsaard International School (BYS Ladprao),Bangkok,Bangkok,,
